# ensayo 2026-09-15 17:44:20
# lc1_cuentas_por_N=0
# repeticiones_pedidas=1  B=1.000 rev (posicion)
# lc1_base ya lleva restada la tara del firmware; lc1_raw es cruda
t_ms,t_rel_s,rep,fase,pos_rev,lc1_raw,lc1_base,rpm,par_x10,ref_rpm,lim_a,lim_b,estado,work_us
82700361,0.000,1,hacia_B,-0.0102,7910,-316,10,-327,30,1,0,5,10857
82700411,0.050,1,hacia_B,0.0032,7910,-312,16,-320,30,1,0,5,10992
82700461,0.100,1,hacia_B,0.0215,7910,-308,22,-320,30,1,0,5,10995
82700511,0.150,1,hacia_B,0.0457,7910,-306,29,-319,30,0,0,5,10987
82700561,0.200,1,hacia_B,0.0707,7899,-303,30,-323,30,0,0,5,10881
82700611,0.250,1,hacia_B,0.0982,7899,-304,33,-323,30,0,0,5,10993
82700661,0.300,1,hacia_B,0.1223,7899,-304,29,-324,30,0,0,5,10982
82700711,0.350,1,hacia_B,0.1440,7899,-305,26,-309,30,0,0,5,10991
82700761,0.400,1,hacia_B,0.1607,7927,-305,20,-301,30,0,0,5,10871
82700811,0.450,1,hacia_B,0.1765,7927,-304,19,-294,30,0,0,5,10989
82700861,0.500,1,hacia_B,0.1948,7927,-304,22,-290,30,0,0,5,10995
82700911,0.550,1,hacia_B,0.2165,7927,-301,26,-289,30,0,0,5,10988
82700961,0.600,1,hacia_B,0.2398,7924,-299,28,-289,30,0,0,5,10879
82701011,0.650,1,hacia_B,0.2665,7924,-296,32,-287,30,0,0,5,10991
82701061,0.700,1,hacia_B,0.2932,7924,-292,32,-300,30,0,0,5,10990
82701111,0.750,1,hacia_B,0.3223,7924,-289,35,-302,30,0,0,5,10989
82701161,0.800,1,hacia_B,0.3515,7930,-286,35,-299,30,0,0,5,10869
82701211,0.850,1,hacia_B,0.3773,7930,-285,31,-308,30,0,0,5,10986
82701261,0.900,1,hacia_B,0.4040,7930,-286,32,-306,30,0,0,5,10995
82701311,0.950,1,hacia_B,0.4323,7930,-285,34,-305,30,0,0,5,10989
82701361,1.000,1,hacia_B,0.4590,7943,-284,32,-309,30,0,0,5,10873
82701411,1.050,1,hacia_B,0.4865,7943,-281,33,-311,30,0,0,5,10994
82701461,1.100,1,hacia_B,0.5132,7943,-280,32,-313,30,0,0,5,10990
82701511,1.150,1,hacia_B,0.5390,7943,-277,31,-313,30,0,0,5,10986
82701561,1.200,1,hacia_B,0.5665,7953,-276,33,-315,30,0,0,5,10878
82701611,1.250,1,hacia_B,0.5932,7953,-274,32,-324,30,0,0,5,10994
82701661,1.300,1,hacia_B,0.6207,7953,-270,33,-317,30,0,0,5,10985
82701711,1.350,1,hacia_B,0.6473,7953,-267,32,-320,30,0,0,5,10992
82701761,1.400,1,hacia_B,0.6715,7963,-266,29,-317,30,0,0,5,10873
82701811,1.450,1,hacia_B,0.6973,7963,-264,31,-318,30,0,0,5,10986
82701861,1.500,1,hacia_B,0.7215,7963,-262,29,-317,30,0,0,5,10994
82701911,1.550,1,hacia_B,0.7473,7963,-260,31,-319,30,0,0,5,10988
82701961,1.600,1,hacia_B,0.7715,7973,-256,29,-323,30,0,0,5,10874
82702011,1.650,1,hacia_B,0.7973,7973,-255,31,-321,30,0,0,5,10988
82702061,1.700,1,hacia_B,0.8215,7973,-253,29,-324,30,0,0,5,10992
82702111,1.750,1,hacia_B,0.8473,7973,-250,31,-317,30,0,0,5,10991
82702161,1.800,1,hacia_B,0.8723,7980,-247,30,-323,30,0,0,5,10875
82702211,1.850,1,hacia_B,0.8982,7980,-244,31,-322,30,0,0,5,10987
82702261,1.900,1,hacia_B,0.9240,7980,-242,31,-325,30,0,0,5,10986
82702311,1.950,1,hacia_B,0.9507,7980,-240,32,-316,30,0,0,5,10989
82702361,2.000,1,hacia_B,0.9748,7991,-237,29,-326,30,0,0,5,10878
82702411,2.050,1,hacia_B,0.9998,7991,-234,30,-322,30,0,0,5,10987
82702461,2.100,1,hacia_B,1.0232,7991,-231,28,-320,30,0,0,5,10994
82702511,2.150,1,hacia_B,1.0482,7991,-229,30,-320,30,0,0,5,10990
82702561,2.200,1,hacia_B,1.0723,8005,-226,29,-320,30,0,0,5,10877
82702611,2.250,1,hacia_B,1.0973,8005,-224,30,-319,30,0,0,5,10998
82702661,2.300,1,hacia_B,1.1215,8005,-221,29,-324,30,0,0,5,10985
82702711,2.350,1,hacia_B,1.1465,8005,-218,30,-314,30,0,0,5,10990
82702761,2.400,1,hacia_B,1.1698,8012,-216,28,-318,30,0,0,5,10863
82702811,2.450,1,hacia_B,1.1923,8012,-211,27,-316,30,0,0,5,10990
82702861,2.500,1,hacia_B,1.2148,8012,-209,27,-308,30,0,0,5,10990
82702911,2.550,1,hacia_B,1.2373,8012,-206,27,-307,30,0,0,5,10993
82702961,2.600,1,hacia_B,1.2598,8027,-202,27,-312,30,0,0,5,10876
82703011,2.650,1,hacia_B,1.2840,8027,-199,29,-304,30,0,0,5,10988
82703061,2.700,1,hacia_B,1.3073,8027,-196,28,-308,30,0,0,5,10989
82703111,2.750,1,hacia_B,1.3298,8027,-193,27,-305,30,0,0,5,10992
82703161,2.800,1,hacia_B,1.3523,8041,-190,27,-306,30,0,0,5,10875
82703211,2.850,1,hacia_B,1.3723,8041,-187,24,-298,30,0,0,5,10986
82703261,2.900,1,hacia_B,1.3915,8041,-184,23,-290,30,0,0,5,10991
82703311,2.950,1,hacia_B,1.4090,8041,-180,21,-276,30,0,0,5,10989
82703361,3.000,1,hacia_B,1.4265,8051,-178,21,-274,30,0,0,5,10873
82703411,3.050,1,hacia_B,1.4440,8051,-174,21,-263,30,0,0,5,10992
82703461,3.100,1,hacia_B,1.4632,8051,-172,23,-254,30,0,0,5,10988
82703511,3.150,1,hacia_B,1.4815,8051,-169,22,-250,30,0,0,5,10991
82703561,3.200,1,hacia_B,1.4998,8069,-166,22,-239,30,0,0,5,10875
82703611,3.250,1,hacia_B,1.5157,8069,-164,19,-233,30,0,0,5,10992
82703661,3.300,1,hacia_B,1.5323,8069,-161,20,-225,30,0,0,5,10991
82703711,3.350,1,hacia_B,1.5490,8069,-157,20,-215,30,0,0,5,10986
82703761,3.400,1,hacia_B,1.5657,8081,-154,20,-211,30,0,0,5,10876
82703811,3.450,1,hacia_B,1.5823,8081,-151,20,-204,30,0,0,5,10985
82703861,3.500,1,hacia_B,1.5990,8081,-147,20,-191,30,0,0,5,10991
82703911,3.550,1,hacia_B,1.6140,8081,-143,18,-181,30,0,0,5,10992
82703961,3.600,1,hacia_B,1.6290,8087,-139,18,-177,30,0,0,5,10874
82704011,3.650,1,hacia_B,1.6448,8087,-136,19,-171,30,0,0,5,10993
82704061,3.700,1,hacia_B,1.6623,8087,-133,21,-164,30,0,0,5,10989
82704111,3.750,1,hacia_B,1.6790,8087,-131,20,-155,30,0,0,5,10992
82704161,3.800,1,hacia_B,1.6957,8093,-128,20,-150,30,0,0,5,10877
82704211,3.850,1,hacia_B,1.7115,8093,-126,19,-141,30,0,0,5,10989
82704261,3.900,1,hacia_B,1.7282,8093,-124,20,-135,30,0,0,5,10986
82704311,3.950,1,hacia_B,1.7448,8093,-123,20,-122,30,0,0,5,10990
82704361,4.000,1,hacia_B,1.7615,8084,-121,20,-116,30,0,0,5,10879
82704411,4.050,1,hacia_B,1.7765,8084,-119,18,-112,0,0,1,3,10989
