# ensayo 2026-09-21 17:58:51
# lc1_cuentas_por_N=14.41  lc1_cero_N=51.78  lc1_int16=0
# repeticiones_pedidas=1  B=1.000 rev (posicion)
# lc1_base ya lleva restada la tara del firmware; lc1_raw es cruda
t_ms,t_rel_s,rep,fase,pos_rev,lc1_raw,lc1_base,rpm,par_x10,ref_rpm,lim_a,lim_b,estado,work_us
601969456,0.000,2,volviendo_a_B,0.0017,8334,114,0,-16,0,0,1,3,10873
601969506,0.050,2,volviendo_a_B,0.0008,8334,114,-1,-13,0,0,1,3,10994
601969556,0.100,2,volviendo_a_B,0.0008,8334,114,0,-13,0,0,1,3,10991
601969606,0.150,2,volviendo_a_B,0.0008,8334,114,0,-13,0,0,1,3,10992
601969656,0.200,2,volviendo_a_B,0.0017,8336,114,1,-14,0,0,1,3,10874
601969706,0.250,2,volviendo_a_B,0.0017,8336,114,0,-15,0,0,1,3,10991
601969756,0.300,2,volviendo_a_B,0.0017,8336,113,0,-10,0,0,1,3,10992
601969806,0.350,2,volviendo_a_B,0.0017,8336,113,0,-16,0,0,1,3,10987
601969856,0.400,2,volviendo_a_B,0.0017,8330,114,0,-15,0,0,1,3,10885
601969906,0.450,2,volviendo_a_B,0.0017,8330,114,0,-13,0,0,1,3,10988
601969956,0.500,2,volviendo_a_B,0.0017,8330,114,0,-15,0,0,1,3,10991
601970006,0.550,2,volviendo_a_B,0.0017,8330,114,0,-16,0,0,1,3,10991
601970056,0.600,2,volviendo_a_B,0.0017,8338,113,0,-16,0,0,1,3,10876
601970106,0.650,2,volviendo_a_B,0.0017,8338,113,0,-14,0,0,1,3,10988
601970156,0.700,2,volviendo_a_B,0.0008,8338,113,-1,-15,0,0,1,3,10991
601970206,0.750,2,volviendo_a_B,0.0008,8338,114,0,-16,0,0,1,3,10991
601970256,0.800,2,volviendo_a_B,0.0008,8332,113,0,-18,0,0,1,3,10875
601970306,0.850,2,volviendo_a_B,0.0017,8332,114,1,-16,0,0,1,3,10988
601970356,0.900,2,volviendo_a_B,0.0017,8332,113,0,-17,0,0,1,3,10994
601970406,0.950,2,volviendo_a_B,0.0017,8332,114,0,-16,0,0,1,3,10988
601970456,1.000,2,volviendo_a_B,0.0017,8335,114,0,-14,0,0,1,3,10867
601970506,1.050,2,volviendo_a_B,0.0017,8335,115,0,-13,0,0,1,3,10993
601970556,1.100,2,volviendo_a_B,0.0008,8335,115,-1,-13,0,0,1,3,10989
601970606,1.150,2,volviendo_a_B,0.0008,8335,114,0,-13,0,0,1,3,10989
601970656,1.200,2,volviendo_a_B,0.0008,8332,114,0,-15,0,0,1,3,10877
601970706,1.250,2,volviendo_a_B,0.0017,8332,114,1,-13,0,0,1,3,10990
601970756,1.300,2,volviendo_a_B,0.0025,8332,114,1,-13,0,0,1,3,10991
601970806,1.350,2,volviendo_a_B,0.0025,8332,114,0,-15,0,0,1,3,10992
601970856,1.400,2,volviendo_a_B,0.0025,8335,114,0,-16,0,0,1,3,10876
601970906,1.450,2,volviendo_a_B,0.0033,8335,113,1,-15,0,0,1,3,10992
601970956,1.500,2,volviendo_a_B,0.0033,8335,112,0,-13,0,0,1,3,10985
601971006,1.550,2,volviendo_a_B,0.0042,8335,112,1,-17,0,0,1,3,10992
601971056,1.600,2,volviendo_a_B,0.0042,8333,112,0,-15,0,0,1,3,10864
601971106,1.650,2,volviendo_a_B,0.0042,8333,112,0,-17,0,0,1,3,10990
601971156,1.700,2,volviendo_a_B,0.0050,8333,112,1,-15,0,0,1,3,10987
601971206,1.750,2,volviendo_a_B,0.0050,8333,112,0,-15,0,0,1,3,10994
601971256,1.800,2,volviendo_a_B,0.0042,8338,112,-1,-17,0,0,1,3,10871
601971306,1.850,2,volviendo_a_B,0.0050,8338,113,1,-14,0,0,1,3,10992
601971356,1.900,2,volviendo_a_B,0.0050,8338,114,0,-14,0,0,1,3,10989
601971406,1.950,2,volviendo_a_B,0.0042,8338,114,-1,-14,0,0,1,3,10991
601971456,2.000,2,volviendo_a_B,0.0033,8328,114,-1,-16,0,0,1,3,10881
601971506,2.050,2,volviendo_a_B,0.0033,8328,113,0,-13,0,0,1,3,10990
601971556,2.100,2,volviendo_a_B,0.0025,8328,112,-1,-14,0,0,1,3,10991
601971606,2.150,2,volviendo_a_B,0.0025,8328,111,0,-16,0,0,1,3,10989
601971656,2.200,2,volviendo_a_B,0.0025,8329,112,0,-15,0,0,1,3,10873
601971706,2.250,2,volviendo_a_B,0.0025,8329,111,0,-15,0,0,1,3,10989
601971756,2.300,2,volviendo_a_B,0.0025,8329,111,0,-13,0,0,1,3,10991
601971806,2.350,2,volviendo_a_B,0.0025,8329,110,0,-17,0,0,1,3,10988
601971856,2.400,2,volviendo_a_B,0.0033,8337,110,1,-15,0,0,1,3,10883
601971906,2.450,2,volviendo_a_B,0.0033,8337,110,0,-17,0,0,1,3,10994
601971956,2.500,2,volviendo_a_B,0.0033,8337,111,0,-16,0,0,1,3,10985
601972006,2.550,2,volviendo_a_B,0.0033,8337,113,0,-13,0,0,1,3,10992
601972056,2.600,2,volviendo_a_B,0.0025,8332,112,-1,-14,0,0,1,3,10869
601972106,2.650,2,volviendo_a_B,0.0025,8332,113,0,-14,0,0,1,3,10991
601972156,2.700,2,volviendo_a_B,0.0017,8332,112,-1,-17,0,0,1,3,10991
601972206,2.750,2,volviendo_a_B,0.0017,8332,113,0,-17,0,0,1,3,10991
601972256,2.800,2,volviendo_a_B,0.0017,8336,113,0,-15,0,0,1,3,10872
601972306,2.850,2,volviendo_a_B,0.0017,8336,113,0,-15,0,0,1,3,10990
601972356,2.900,2,volviendo_a_B,0.0017,8336,113,0,-14,0,0,1,3,10989
601972406,2.950,2,volviendo_a_B,0.0017,8336,113,0,-15,0,0,1,3,10991
601972456,3.000,2,volviendo_a_B,0.0008,8334,113,-1,-15,0,0,1,3,10877
601972506,3.050,2,volviendo_a_B,0.0008,8334,112,0,-15,0,0,1,3,10990
601972556,3.100,2,volviendo_a_B,0.0008,8334,112,0,-17,0,0,1,3,10990
601972606,3.150,2,volviendo_a_B,0.0008,8334,113,0,-14,0,0,1,3,10988
601972656,3.200,2,volviendo_a_B,0.0008,8331,113,0,-15,0,0,1,3,10872
601972706,3.250,2,volviendo_a_B,0.0008,8331,113,0,-12,0,0,1,3,10987
601972756,3.300,2,volviendo_a_B,0.0008,8331,113,0,-14,0,0,1,3,10990
601972806,3.350,2,volviendo_a_B,-0.0000,8331,112,-1,-17,0,0,1,3,10988
601972856,3.400,2,volviendo_a_B,-0.0000,8335,112,0,-15,0,0,1,3,10875
601972906,3.450,2,volviendo_a_B,-0.0000,8335,113,0,-16,0,0,1,3,10990
601972956,3.500,2,volviendo_a_B,-0.0000,8335,113,0,-17,0,0,1,3,10992
601973006,3.550,2,volviendo_a_B,-0.0008,8335,113,-1,-14,0,0,1,3,10989
601973056,3.600,2,volviendo_a_B,-0.0008,8335,113,0,-15,0,0,1,3,10867
601973106,3.650,2,volviendo_a_B,-0.0008,8335,113,0,-15,0,0,1,3,10993
601973156,3.700,2,volviendo_a_B,-0.0008,8335,113,0,-16,0,0,1,3,10994
601973206,3.750,2,volviendo_a_B,-0.0008,8335,113,0,-15,0,0,1,3,10989
601973256,3.800,2,volviendo_a_B,-0.0008,8337,113,0,-15,0,0,1,3,10872
601973306,3.850,2,volviendo_a_B,-0.0008,8337,113,0,-14,0,0,1,3,10990
601973356,3.900,2,volviendo_a_B,-0.0017,8337,113,-1,-15,0,0,1,3,10991
601973406,3.950,2,volviendo_a_B,-0.0008,8337,114,1,-16,0,0,1,3,10990
601973456,4.000,2,volviendo_a_B,-0.0017,8332,114,-1,-14,0,0,1,3,10876
601973506,4.050,2,volviendo_a_B,-0.0017,8332,114,0,-14,0,0,1,3,10990
601973556,4.100,2,volviendo_a_B,-0.0017,8332,115,0,-15,0,0,1,3,10989
601973606,4.150,2,volviendo_a_B,-0.0017,8332,114,0,-17,0,0,1,3,10988
601973656,4.200,2,volviendo_a_B,-0.0017,8335,114,0,-13,0,0,1,3,10872
601973706,4.250,2,volviendo_a_B,-0.0017,8335,113,0,-15,0,0,1,3,10990
601973756,4.300,2,volviendo_a_B,-0.0017,8335,113,0,-14,0,0,1,3,10993
601973806,4.350,2,volviendo_a_B,-0.0017,8335,113,0,-14,0,0,1,3,10992
601973856,4.400,2,volviendo_a_B,-0.0017,8331,113,0,-12,0,0,1,3,10874
601973906,4.450,2,volviendo_a_B,-0.0025,8331,112,-1,-18,0,0,1,3,10986
601973956,4.500,2,volviendo_a_B,-0.0025,8331,111,0,-16,0,0,1,3,10992
601974006,4.550,2,volviendo_a_B,-0.0025,8331,111,0,-13,0,0,1,3,10992
601974056,4.600,2,volviendo_a_B,-0.0033,8334,111,-1,-17,0,0,1,3,10870
601974106,4.650,2,volviendo_a_B,-0.0033,8334,112,0,-13,0,0,1,3,10989
601974156,4.700,2,volviendo_a_B,-0.0033,8334,112,0,-15,0,0,1,3,10995
601974206,4.750,2,volviendo_a_B,-0.0033,8334,112,0,-15,0,0,1,3,10992
601974256,4.800,2,volviendo_a_B,-0.0033,8333,112,0,-16,0,0,1,3,10872
601974306,4.850,2,volviendo_a_B,-0.0033,8333,112,0,-12,0,0,1,3,10987
601974356,4.900,2,volviendo_a_B,-0.0033,8333,112,0,-16,0,0,1,3,10993
601974406,4.950,2,volviendo_a_B,-0.0033,8333,113,0,-14,0,0,1,3,10988
601974456,5.000,2,volviendo_a_B,-0.0033,8337,113,0,-15,0,0,1,3,10879
601974506,5.050,2,volviendo_a_B,-0.0033,8337,113,0,-16,0,0,1,3,10988
601974556,5.100,2,volviendo_a_B,-0.0042,8337,113,-1,-16,0,0,1,3,10991
601974606,5.150,2,volviendo_a_B,-0.0050,8337,114,-1,-14,0,0,1,3,10987
601974656,5.200,2,volviendo_a_B,-0.0050,8331,114,0,-16,0,0,1,3,10882
601974706,5.250,2,volviendo_a_B,-0.0050,8331,114,0,-17,0,0,1,3,10990
601974756,5.300,2,volviendo_a_B,-0.0050,8331,114,0,-15,0,0,1,3,10990
601974806,5.350,2,volviendo_a_B,-0.0050,8331,114,0,-16,0,0,1,3,10989
601974856,5.400,2,volviendo_a_B,-0.0050,8333,113,0,-16,0,0,1,3,10875
601974906,5.450,2,volviendo_a_B,-0.0050,8333,113,0,-14,0,0,1,3,10989
601974956,5.500,2,volviendo_a_B,-0.0042,8333,113,1,-15,0,0,1,3,10988
601975006,5.550,2,volviendo_a_B,-0.0042,8333,112,0,-11,0,0,1,3,10991
601975056,5.600,2,volviendo_a_B,-0.0042,8332,112,0,-13,0,0,1,3,10877
601975106,5.650,2,volviendo_a_B,-0.0042,8332,111,0,-18,0,0,1,3,10991
601975156,5.700,2,volviendo_a_B,-0.0042,8332,111,0,-16,0,0,1,3,10993
601975206,5.750,2,volviendo_a_B,-0.0033,8332,111,1,-14,0,0,1,3,10988
601975256,5.800,2,volviendo_a_B,-0.0025,8332,112,1,-16,0,0,1,3,10875
601975306,5.850,2,volviendo_a_B,-0.0025,8332,112,0,-15,0,0,1,3,10988
601975356,5.900,2,volviendo_a_B,-0.0025,8332,112,0,-15,0,0,1,3,10990
601975406,5.950,2,volviendo_a_B,-0.0025,8332,112,0,-17,0,0,1,3,10993
601975456,6.000,2,volviendo_a_B,-0.0025,8329,112,0,-17,0,0,1,3,10874
601975506,6.050,2,volviendo_a_B,-0.0017,8329,113,1,-16,0,0,1,3,10989
601975556,6.100,2,volviendo_a_B,-0.0017,8329,112,0,-15,0,0,1,3,10989
601975606,6.150,2,volviendo_a_B,-0.0017,8329,112,0,-13,0,0,1,3,10989
601975656,6.200,2,volviendo_a_B,-0.0017,8335,112,0,-15,0,0,1,3,10879
601975706,6.250,2,volviendo_a_B,-0.0017,8335,111,0,-14,0,0,1,3,10991
601975756,6.300,2,volviendo_a_B,-0.0008,8335,111,1,-15,0,0,1,3,10990
601975806,6.350,2,volviendo_a_B,-0.0008,8335,112,0,-14,0,0,1,3,10990
601975856,6.400,2,volviendo_a_B,-0.0000,8336,112,1,-15,0,0,1,3,10879
601975906,6.450,2,volviendo_a_B,-0.0008,8336,112,-1,-16,0,0,1,3,10988
601975956,6.500,2,volviendo_a_B,-0.0008,8336,112,0,-13,0,0,1,3,10988
601976006,6.550,2,volviendo_a_B,-0.0008,8336,113,0,-15,0,0,1,3,10988
601976056,6.600,2,volviendo_a_B,-0.0008,8336,113,0,-15,0,0,1,3,10875
601976106,6.650,2,volviendo_a_B,-0.0008,8336,114,0,-13,0,0,1,3,10989
601976156,6.700,2,volviendo_a_B,-0.0017,8336,114,-1,-13,0,0,1,3,10991
601976206,6.750,2,volviendo_a_B,-0.0017,8336,114,0,-14,0,0,1,3,10987
601976256,6.800,2,volviendo_a_B,-0.0025,8330,114,-1,-17,0,0,1,3,10879
601976306,6.850,2,volviendo_a_B,-0.0033,8330,114,-1,-14,0,0,1,3,10990
601976356,6.900,2,volviendo_a_B,-0.0033,8330,114,0,-16,0,0,1,3,10989
601976406,6.950,2,volviendo_a_B,-0.0033,8330,113,0,-12,0,0,1,3,10992
601976456,7.000,2,volviendo_a_B,-0.0033,8329,113,0,-16,0,0,1,3,10874
601976506,7.050,2,volviendo_a_B,-0.0033,8329,113,0,-15,0,0,1,3,10988
601976556,7.100,2,volviendo_a_B,-0.0033,8329,112,0,-12,0,0,1,3,10991
601976606,7.150,2,volviendo_a_B,-0.0025,8329,111,1,-17,0,0,1,3,10990
601976656,7.200,2,volviendo_a_B,-0.0025,8336,112,0,-17,0,0,1,3,10875
601976706,7.250,2,volviendo_a_B,-0.0025,8336,112,0,-13,0,0,1,3,10989
601976756,7.300,2,volviendo_a_B,-0.0025,8336,112,0,-13,0,0,1,3,10988
601976806,7.350,2,volviendo_a_B,-0.0025,8336,113,0,-15,0,0,1,3,10991
601976856,7.400,2,volviendo_a_B,-0.0025,8326,113,0,-15,0,0,1,3,10880
601976906,7.450,2,volviendo_a_B,-0.0025,8326,112,0,-13,0,0,1,3,10992
601976956,7.500,2,volviendo_a_B,-0.0025,8326,112,0,-14,0,0,1,3,10990
601977006,7.550,2,volviendo_a_B,-0.0025,8326,112,0,-16,0,0,1,3,10986
601977056,7.600,2,volviendo_a_B,-0.0025,8333,111,0,-15,0,0,1,3,10872
601977106,7.650,2,volviendo_a_B,-0.0025,8333,110,0,-14,0,0,1,3,10990
601977156,7.700,2,volviendo_a_B,-0.0033,8333,110,-1,-13,0,0,1,3,10988
601977206,7.750,2,volviendo_a_B,-0.0033,8333,110,0,-14,0,0,1,3,10989
601977256,7.800,2,volviendo_a_B,-0.0033,8335,110,0,-13,0,0,1,3,10882
601977306,7.850,2,volviendo_a_B,-0.0033,8335,110,0,-12,0,0,1,3,10987
601977356,7.900,2,volviendo_a_B,-0.0033,8335,111,0,-14,0,0,1,3,10990
601977406,7.950,2,volviendo_a_B,-0.0042,8335,112,-1,-14,0,0,1,3,10990
601977456,8.000,2,volviendo_a_B,-0.0042,8328,113,0,-13,0,0,1,3,10876
601977506,8.050,2,volviendo_a_B,-0.0033,8328,113,1,-13,0,0,1,3,10988
601977556,8.100,2,volviendo_a_B,-0.0033,8328,112,0,-19,0,0,1,3,10987
601977606,8.150,2,volviendo_a_B,-0.0033,8328,112,0,-13,0,0,1,3,10991
601977656,8.200,2,volviendo_a_B,-0.0025,8335,112,1,-16,0,0,1,3,10876
601977706,8.250,2,volviendo_a_B,-0.0025,8335,111,0,-13,0,0,1,3,10986
601977756,8.300,2,volviendo_a_B,-0.0033,8335,111,-1,-15,0,0,1,3,10991
601977806,8.350,2,volviendo_a_B,-0.0042,8335,111,-1,-15,0,0,1,3,10993
601977856,8.400,2,volviendo_a_B,-0.0042,8337,110,0,-14,0,0,1,3,10872
601977906,8.450,2,volviendo_a_B,-0.0042,8337,110,0,-16,0,0,1,3,10993
601977956,8.500,2,volviendo_a_B,-0.0042,8337,111,0,-14,0,0,1,3,10995
601978006,8.550,2,volviendo_a_B,-0.0033,8337,112,1,-14,0,0,1,3,10985
601978056,8.600,2,volviendo_a_B,-0.0033,8331,113,0,-15,0,0,1,3,10870
