# ensayo 2026-09-14 20:21:56
# lc1_cuentas_por_N=0
# repeticiones_pedidas=1  B=1.000 rev (posicion)
# lc1_base ya lleva restada la tara del firmware; lc1_raw es cruda
t_ms,t_rel_s,rep,fase,pos_rev,lc1_raw,lc1_base,rpm,par_x10,ref_rpm,lim_a,lim_b,estado,work_us
5756439,0.000,1,hacia_B,-0.0187,7915,-317,4,-370,30,1,0,5,10828
5756489,0.050,1,hacia_B,-0.0120,7915,-316,8,-352,30,1,0,5,10990
5756539,0.100,1,hacia_B,-0.0037,7915,-313,10,-338,30,1,0,5,10989
5756589,0.150,1,hacia_B,0.0097,7915,-311,16,-333,30,0,0,5,10991
5756639,0.200,1,hacia_B,0.0282,7903,-307,23,-333,30,0,0,5,10849
5756689,0.250,1,hacia_B,0.0515,7903,-304,28,-336,30,0,0,5,10985
5756739,0.300,1,hacia_B,0.0773,7903,-304,31,-333,30,0,0,5,10996
5756789,0.350,1,hacia_B,0.0998,7903,-303,27,-336,30,0,0,5,10991
5756839,0.400,1,hacia_B,0.1192,7929,-303,23,-326,30,0,0,5,10852
5756889,0.450,1,hacia_B,0.1367,7929,-301,21,-313,30,0,0,5,10993
5756939,0.500,1,hacia_B,0.1542,7929,-301,21,-307,30,0,0,5,10990
5756989,0.550,1,hacia_B,0.1742,7929,-299,24,-301,30,0,0,5,10991
5757039,0.600,1,hacia_B,0.1957,7929,-298,26,-304,30,0,0,5,10851
5757089,0.650,1,hacia_B,0.2198,7929,-296,29,-305,30,0,0,5,10993
5757139,0.700,1,hacia_B,0.2457,7929,-293,31,-307,30,0,0,5,10988
5757189,0.750,1,hacia_B,0.2723,7929,-290,32,-315,30,0,0,5,10994
5757239,0.800,1,hacia_B,0.2990,7935,-286,32,-312,30,0,0,5,10871
5757289,0.850,1,hacia_B,0.3273,7935,-285,34,-313,30,0,0,5,10987
5757339,0.900,1,hacia_B,0.3557,7935,-284,34,-318,30,0,0,5,10994
5757389,0.950,1,hacia_B,0.3840,7935,-283,34,-329,30,0,0,5,10984
5757439,1.000,1,hacia_B,0.4132,7932,-282,35,-324,30,0,0,5,10877
5757489,1.050,1,hacia_B,0.4415,7932,-281,34,-326,30,0,0,5,10992
5757539,1.100,1,hacia_B,0.4682,7932,-278,32,-325,30,0,0,5,10989
5757589,1.150,1,hacia_B,0.4965,7932,-278,34,-328,30,0,0,5,10992
5757639,1.200,1,hacia_B,0.5240,7955,-276,33,-333,30,0,0,5,10872
5757689,1.250,1,hacia_B,0.5507,7955,-274,32,-335,30,0,0,5,10992
5757739,1.300,1,hacia_B,0.5773,7955,-272,32,-334,30,0,0,5,10988
5757789,1.350,1,hacia_B,0.6032,7955,-269,31,-341,30,0,0,5,10995
5757839,1.400,1,hacia_B,0.6290,7964,-268,31,-337,30,0,0,5,10872
5757889,1.450,1,hacia_B,0.6548,7964,-266,31,-339,30,0,0,5,10995
5757939,1.500,1,hacia_B,0.6798,7964,-263,30,-333,30,0,0,5,10991
5757989,1.550,1,hacia_B,0.7040,7964,-259,29,-337,30,0,0,5,10989
5758039,1.600,1,hacia_B,0.7282,7980,-258,29,-335,30,0,0,5,10880
5758089,1.650,1,hacia_B,0.7523,7980,-254,29,-337,30,0,0,5,10989
5758139,1.700,1,hacia_B,0.7773,7980,-252,30,-330,30,0,0,5,10993
5758189,1.750,1,hacia_B,0.8007,7980,-249,28,-331,30,0,0,5,10987
5758239,1.800,1,hacia_B,0.8257,7984,-245,30,-334,30,0,0,5,10878
5758289,1.850,1,hacia_B,0.8507,7984,-242,30,-337,30,0,0,5,10990
5758339,1.900,1,hacia_B,0.8782,7984,-240,33,-339,30,0,0,5,10993
5758389,1.950,1,hacia_B,0.9040,7984,-237,31,-342,30,0,0,5,10990
5758439,2.000,1,hacia_B,0.9298,7991,-235,31,-341,30,0,0,5,10871
5758489,2.050,1,hacia_B,0.9557,7991,-234,31,-335,30,0,0,5,10991
5758539,2.100,1,hacia_B,0.9807,7991,-232,30,-337,30,0,0,5,10989
5758589,2.150,1,hacia_B,1.0057,7991,-230,30,-335,30,0,0,5,10991
5758639,2.200,1,hacia_B,1.0290,8004,-228,28,-335,30,0,0,5,10873
5758689,2.250,1,hacia_B,1.0532,8004,-227,29,-337,30,0,0,5,10992
5758739,2.300,1,hacia_B,1.0773,8004,-224,29,-330,30,0,0,5,10991
5758789,2.350,1,hacia_B,1.1007,8004,-222,28,-334,30,0,0,5,10990
5758839,2.400,1,hacia_B,1.1240,8016,-219,28,-326,30,0,0,5,10865
5758889,2.450,1,hacia_B,1.1457,8016,-215,26,-328,30,0,0,5,10994
5758939,2.500,1,hacia_B,1.1682,8016,-211,27,-328,30,0,0,5,10988
5758989,2.550,1,hacia_B,1.1907,8016,-208,27,-321,30,0,0,5,10994
5759039,2.600,1,hacia_B,1.2132,8029,-204,27,-317,30,0,0,5,10874
5759089,2.650,1,hacia_B,1.2365,8029,-199,28,-317,30,0,0,5,10990
