# ensayo 2026-09-21 18:08:46
# lc1_cuentas_por_N=14.41  lc1_cero_N=51.78  lc1_int16=0
# repeticiones_pedidas=1  B=1.000 rev (posicion)
# lc1_base ya lleva restada la tara del firmware; lc1_raw es cruda
t_ms,t_rel_s,rep,fase,pos_rev,lc1_raw,lc1_base,rpm,par_x10,ref_rpm,lim_a,lim_b,estado,work_us
188794,0.000,1,hacia_A,1.8068,8338,124,0,17,-30,0,1,4,10860
188844,0.050,1,hacia_A,1.8043,8338,123,-3,-19,-30,0,1,4,10995
188894,0.100,1,hacia_A,1.7952,8338,122,-11,-32,-30,0,1,4,10996
188944,0.150,1,hacia_A,1.7743,8338,122,-25,-26,-30,0,0,4,10997
188994,0.200,1,hacia_A,1.7535,8333,122,-25,-31,-30,0,0,4,10867
189044,0.250,1,hacia_A,1.7310,8333,122,-27,-23,-30,0,0,4,10995
189094,0.300,1,hacia_A,1.7043,8333,122,-32,-35,-30,0,0,4,10996
189144,0.350,1,hacia_A,1.6810,8333,122,-28,-23,-30,0,0,4,11000
189194,0.400,1,hacia_A,1.6568,8337,122,-29,-33,-30,0,0,4,10871
189244,0.450,1,hacia_A,1.6310,8337,123,-31,-23,-30,0,0,4,10996
189294,0.500,1,hacia_A,1.6043,8337,123,-32,-29,-30,0,0,4,10998
189344,0.550,1,hacia_A,1.5793,8337,123,-30,-28,-30,0,0,4,10996
189394,0.600,1,hacia_A,1.5543,8334,123,-30,-35,-30,0,0,4,10865
189444,0.650,1,hacia_A,1.5293,8334,123,-30,-26,-30,0,0,4,10995
189494,0.700,1,hacia_A,1.5018,8334,123,-33,-29,-30,0,0,4,10996
189544,0.750,1,hacia_A,1.4802,8334,123,-26,-30,-30,0,0,4,10997
189594,0.800,1,hacia_A,1.4552,8333,123,-30,-31,-30,0,0,4,10870
189644,0.850,1,hacia_A,1.4302,8333,124,-30,-29,-30,0,0,4,10998
189694,0.900,1,hacia_A,1.4035,8333,124,-32,-29,-30,0,0,4,10997
189744,0.950,1,hacia_A,1.3802,8333,124,-28,-29,-30,0,0,4,10997
189794,1.000,1,hacia_A,1.3652,8273,120,-18,-53,-30,0,0,4,10881
189844,1.050,1,hacia_A,1.3577,8273,116,-9,-72,-30,0,0,4,10997
189894,1.100,1,hacia_A,1.3510,8273,110,-8,-84,-30,0,0,4,10995
189944,1.150,1,hacia_A,1.3435,8273,102,-9,-99,-30,0,0,4,10998
189994,1.200,1,hacia_A,1.3343,8225,92,-11,-116,-30,0,0,4,10874
190044,1.250,1,hacia_A,1.3268,8225,82,-9,-136,-30,0,0,4,10997
190094,1.300,1,hacia_A,1.3160,8225,70,-13,-145,-30,0,0,4,10997
190144,1.350,1,hacia_A,1.3077,8225,57,-10,-164,-30,0,0,4,10995
190194,1.400,1,hacia_A,1.2977,8192,45,-12,-173,-30,0,0,4,10876
190244,1.450,1,hacia_A,1.2868,8192,33,-13,-183,-30,0,0,4,10996
190294,1.500,1,hacia_A,1.2727,8192,23,-17,-195,-30,0,0,4,10997
190344,1.550,1,hacia_A,1.2602,8192,13,-15,-208,-30,0,0,4,10995
190394,1.600,1,hacia_A,1.2460,8161,4,-17,-214,-30,0,0,4,10863
190444,1.650,1,hacia_A,1.2310,8161,-6,-18,-226,-30,0,0,4,10997
190494,1.700,1,hacia_A,1.2152,8161,-16,-19,-227,-30,0,0,4,10997
190544,1.750,1,hacia_A,1.1977,8161,-24,-21,-238,-30,0,0,4,10998
190594,1.800,1,hacia_A,1.1810,8150,-31,-20,-242,-30,0,0,4,10877
190644,1.850,1,hacia_A,1.1627,8150,-39,-22,-250,-30,0,0,4,10996
190694,1.900,1,hacia_A,1.1435,8150,-46,-23,-252,-30,0,0,4,10998
190744,1.950,1,hacia_A,1.1210,8150,-51,-27,-261,-30,0,0,4,10996
190794,2.000,1,hacia_A,1.1002,8125,-56,-25,-259,-30,0,0,4,10876
190844,2.050,1,hacia_A,1.0785,8125,-61,-26,-259,-30,0,0,4,10997
190894,2.100,1,hacia_A,1.0585,8125,-64,-24,-264,-30,0,0,4,10997
190944,2.150,1,hacia_A,1.0385,8125,-69,-24,-276,-30,0,0,4,10998
190994,2.200,1,hacia_A,1.0193,8097,-74,-23,-278,-30,0,0,4,10873
191044,2.250,1,hacia_A,0.9993,8097,-78,-24,-281,-30,0,0,4,10998
191094,2.300,1,hacia_A,0.9802,8097,-83,-23,-288,-30,0,0,4,10997
191144,2.350,1,hacia_A,0.9610,8097,-90,-23,-294,-30,0,0,4,10998
191194,2.400,1,hacia_A,0.9443,8062,-97,-20,-305,-30,0,0,4,10881
191244,2.450,1,hacia_A,0.9293,8062,-104,-18,-314,-30,0,0,4,10997
191294,2.500,1,hacia_A,0.9135,8062,-112,-19,-322,-30,0,0,4,10998
191344,2.550,1,hacia_A,0.8960,8062,-120,-21,-325,-30,0,0,4,10995
191394,2.600,1,hacia_A,0.8760,8039,-128,-24,-333,-30,0,0,4,10868
191444,2.650,1,hacia_A,0.8560,8039,-135,-24,-341,-30,0,0,4,10994
191494,2.700,1,hacia_A,0.8352,8039,-142,-25,-345,-30,0,0,4,10998
191544,2.750,1,hacia_A,0.8160,8039,-149,-23,-346,-30,0,0,4,10996
191594,2.800,1,hacia_A,0.7960,8026,-155,-24,-350,-30,0,0,4,10872
191644,2.850,1,hacia_A,0.7743,8026,-161,-26,-353,-30,0,0,4,10996
191694,2.900,1,hacia_A,0.7510,8026,-165,-28,-360,-30,0,0,4,10996
191744,2.950,1,hacia_A,0.7277,8026,-169,-28,-352,-30,0,0,4,10996
191794,3.000,1,hacia_A,0.7002,8030,-172,-33,-355,-30,0,0,4,10877
191844,3.050,1,hacia_A,0.6727,8030,-177,-33,-344,-30,0,0,4,10996
191894,3.100,1,hacia_A,0.6468,8030,-179,-31,-347,-30,0,0,4,10996
191944,3.150,1,hacia_A,0.6210,8030,-180,-31,-351,-30,0,0,4,10997
191994,3.200,1,hacia_A,0.5952,8022,-181,-31,-344,-30,0,0,4,10874
192044,3.250,1,hacia_A,0.5685,8022,-182,-32,-348,-30,0,0,4,10997
192094,3.300,1,hacia_A,0.5427,8022,-186,-31,-342,-30,0,0,4,10997
192144,3.350,1,hacia_A,0.5177,8022,-186,-30,-349,-30,0,0,4,10996
192194,3.400,1,hacia_A,0.4943,7993,-189,-28,-349,-30,0,0,4,10877
192244,3.450,1,hacia_A,0.4710,7993,-190,-28,-353,-30,0,0,4,10996
192294,3.500,1,hacia_A,0.4485,7993,-193,-27,-355,-30,0,0,4,10997
192344,3.550,1,hacia_A,0.4268,7993,-198,-26,-358,-30,0,0,4,10996
192394,3.600,1,hacia_A,0.4027,7977,-203,-29,-356,-30,0,0,4,10870
192444,3.650,1,hacia_A,0.3802,7977,-208,-27,-359,-30,0,0,4,10995
192494,3.700,1,hacia_A,0.3585,7977,-212,-26,-366,-30,0,0,4,10998
192544,3.750,1,hacia_A,0.3360,7977,-218,-27,-364,-30,0,0,4,10997
192594,3.800,1,hacia_A,0.3135,7972,-223,-27,-364,-30,0,0,4,10874
192644,3.850,1,hacia_A,0.2893,7972,-227,-29,-363,-30,0,0,4,10996
192694,3.900,1,hacia_A,0.2643,7972,-230,-30,-362,-30,0,0,4,10995
192744,3.950,1,hacia_A,0.2368,7972,-233,-33,-362,-30,0,0,4,10996
192794,4.000,1,hacia_A,0.2118,7978,-236,-30,-359,-30,0,0,4,10878
192844,4.050,1,hacia_A,0.1852,7978,-238,-32,-362,-30,0,0,4,10995
192894,4.100,1,hacia_A,0.1593,7978,-239,-31,-354,-30,0,0,4,10997
192944,4.150,1,hacia_A,0.1335,7978,-239,-31,-361,-30,0,0,4,10997
192994,4.200,1,hacia_A,0.1110,7973,-240,-27,-361,-30,0,0,4,10877
193044,4.250,1,hacia_A,0.0902,7973,-239,-25,-369,-30,0,0,4,10997
193094,4.300,1,hacia_A,0.0702,7973,-240,-24,-371,-30,0,0,4,10997
193144,4.350,1,hacia_A,0.0518,7973,-240,-22,-384,-30,0,0,4,10995
193194,4.400,1,hacia_A,0.0318,7978,-239,-24,-385,-30,0,0,4,10871
193244,4.450,1,hacia_A,0.0110,7978,-242,-25,-388,0,1,0,3,10995
193294,4.500,1,hacia_A,-0.0032,7978,-239,-17,-360,30,1,0,5,10997
193344,4.550,1,hacia_A,-0.0032,7978,-239,0,-328,30,1,0,5,10997
193394,4.600,1,volviendo_a_B,0.0002,7982,-241,4,-310,30,1,0,5,10867
193444,4.650,1,volviendo_a_B,0.0068,7982,-243,8,-294,30,1,0,5,10997
193494,4.700,1,volviendo_a_B,0.0143,7982,-243,9,-280,30,1,0,5,10997
193544,4.750,1,volviendo_a_B,0.0243,7982,-242,12,-270,30,1,0,5,10997
193594,4.800,1,volviendo_a_B,0.0418,7955,-240,21,-269,30,1,0,5,10875
193644,4.850,1,volviendo_a_B,0.0652,7955,-238,28,-269,30,0,0,5,10996
193694,4.900,1,volviendo_a_B,0.0902,7955,-238,30,-273,30,0,0,5,10998
193744,4.950,1,volviendo_a_B,0.1160,7955,-241,31,-272,30,0,0,5,10996
193794,5.000,1,volviendo_a_B,0.1385,7989,-241,27,-262,30,0,0,5,10877
193844,5.050,1,volviendo_a_B,0.1568,7989,-238,22,-263,30,0,0,5,10997
193894,5.100,1,volviendo_a_B,0.1718,7989,-237,18,-247,30,0,0,5,10998
193944,5.150,1,volviendo_a_B,0.1885,7989,-236,20,-242,30,0,0,5,10997
193994,5.200,1,volviendo_a_B,0.2085,7971,-235,24,-239,30,0,0,5,10878
194044,5.250,1,volviendo_a_B,0.2327,7971,-234,29,-233,30,0,0,5,10995
194094,5.300,1,volviendo_a_B,0.2585,7971,-233,31,-247,30,0,0,5,10997
194144,5.350,1,volviendo_a_B,0.2843,7971,-231,31,-241,30,0,0,5,10998
194194,5.400,1,volviendo_a_B,0.3093,7992,-228,30,-240,30,0,0,5,10873
194244,5.450,1,volviendo_a_B,0.3343,7992,-226,30,-241,30,0,0,5,10997
194294,5.500,1,volviendo_a_B,0.3593,7992,-223,30,-242,30,0,0,5,11000
194344,5.550,1,volviendo_a_B,0.3835,7992,-223,29,-240,30,0,0,5,10994
194394,5.600,1,volviendo_a_B,0.4085,8000,-221,30,-239,30,0,0,5,10876
194444,5.650,1,volviendo_a_B,0.4343,8000,-218,31,-239,30,0,0,5,10996
194494,5.700,1,volviendo_a_B,0.4585,8000,-215,29,-247,30,0,0,5,10997
194544,5.750,1,volviendo_a_B,0.4843,8000,-211,31,-241,30,0,0,5,10996
194594,5.800,1,volviendo_a_B,0.5102,8017,-208,31,-242,30,0,0,5,10870
194644,5.850,1,volviendo_a_B,0.5360,8017,-206,31,-246,30,0,0,5,10996
194694,5.900,1,volviendo_a_B,0.5618,8017,-203,31,-247,30,0,0,5,10996
194744,5.950,1,volviendo_a_B,0.5860,8017,-200,29,-243,30,0,0,5,10997
194794,6.000,1,volviendo_a_B,0.6110,8022,-198,30,-243,30,0,0,5,10878
194844,6.050,1,volviendo_a_B,0.6352,8022,-195,29,-241,30,0,0,5,10996
194894,6.100,1,volviendo_a_B,0.6602,8022,-193,30,-249,30,0,0,5,10996
194944,6.150,1,volviendo_a_B,0.6835,8022,-190,28,-238,30,0,0,5,10997
194994,6.200,1,volviendo_a_B,0.7077,8048,-187,29,-241,30,0,0,5,10874
195044,6.250,1,volviendo_a_B,0.7318,8048,-184,29,-235,30,0,0,5,10996
195094,6.300,1,volviendo_a_B,0.7543,8048,-180,27,-240,30,0,0,5,10997
195144,6.350,1,volviendo_a_B,0.7785,8048,-176,29,-228,30,0,0,5,10997
195194,6.400,1,volviendo_a_B,0.8010,8076,-173,27,-229,30,0,0,5,10877
195244,6.450,1,volviendo_a_B,0.8210,8076,-169,24,-221,30,0,0,5,10998
195294,6.500,1,volviendo_a_B,0.8402,8076,-164,23,-225,30,0,0,5,10999
195344,6.550,1,volviendo_a_B,0.8627,8076,-157,27,-219,30,0,0,5,10994
195394,6.600,1,volviendo_a_B,0.8843,8095,-154,26,-215,30,0,0,5,10869
195444,6.650,1,volviendo_a_B,0.9060,8095,-148,26,-215,30,0,0,5,10995
195494,6.700,1,volviendo_a_B,0.9268,8095,-142,25,-209,30,0,0,5,10997
195544,6.750,1,volviendo_a_B,0.9468,8095,-137,24,-196,30,0,0,5,10996
195594,6.800,1,volviendo_a_B,0.9677,8120,-131,25,-196,30,0,0,5,10872
195644,6.850,1,volviendo_a_B,0.9868,8120,-125,23,-193,30,0,0,5,10995
195694,6.900,1,volviendo_a_B,1.0085,8120,-120,26,-192,30,0,0,5,10997
195744,6.950,1,volviendo_a_B,1.0277,8120,-115,23,-181,30,0,0,5,10997
195794,7.000,1,volviendo_a_B,1.0485,8149,-108,25,-182,30,0,0,5,10871
195844,7.050,1,volviendo_a_B,1.0685,8149,-102,24,-175,30,0,0,5,10995
195894,7.100,1,volviendo_a_B,1.0868,8149,-96,22,-169,30,0,0,5,10998
195944,7.150,1,volviendo_a_B,1.1060,8149,-89,23,-168,30,0,0,5,10997
195994,7.200,1,volviendo_a_B,1.1235,8175,-82,21,-161,30,0,0,5,10874
196044,7.250,1,volviendo_a_B,1.1418,8175,-75,22,-152,30,0,0,5,10997
196094,7.300,1,volviendo_a_B,1.1610,8175,-67,23,-144,30,0,0,5,10997
196144,7.350,1,volviendo_a_B,1.1793,8175,-61,22,-134,30,0,0,5,10995
196194,7.400,1,volviendo_a_B,1.1968,8216,-53,21,-131,30,0,0,5,10878
196244,7.450,1,volviendo_a_B,1.2143,8216,-46,21,-121,30,0,0,5,10997
196294,7.500,1,volviendo_a_B,1.2302,8216,-37,19,-118,30,0,0,5,10997
196344,7.550,1,volviendo_a_B,1.2477,8216,-29,21,-105,30,0,0,5,10997
196394,7.600,1,volviendo_a_B,1.2635,8264,-19,19,-93,30,0,0,5,10871
196444,7.650,1,volviendo_a_B,1.2727,8264,-9,11,-72,30,0,0,5,10995
196494,7.700,1,volviendo_a_B,1.2827,8264,1,12,-61,30,0,0,5,10997
196544,7.750,1,volviendo_a_B,1.2910,8264,12,10,-47,30,0,0,5,10997
196594,7.800,1,volviendo_a_B,1.3027,8319,23,14,-35,30,0,0,5,10872
196644,7.850,1,volviendo_a_B,1.3160,8319,35,16,-26,30,0,0,5,10997
196694,7.900,1,volviendo_a_B,1.3277,8319,47,14,-16,30,0,0,5,10997
196744,7.950,1,volviendo_a_B,1.3368,8319,59,11,6,30,0,0,5,10998
196794,8.000,1,volviendo_a_B,1.3485,8333,72,14,18,30,0,0,5,10873
196844,8.050,1,volviendo_a_B,1.3627,8333,83,17,9,30,0,0,5,10996
196894,8.100,1,volviendo_a_B,1.3835,8333,94,25,15,30,0,0,5,10998
196944,8.150,1,volviendo_a_B,1.4093,8333,103,31,18,30,0,0,5,10998
196994,8.200,1,volviendo_a_B,1.4318,8336,110,27,14,30,0,0,5,10875
197044,8.250,1,volviendo_a_B,1.4577,8336,116,31,15,30,0,0,5,10998
197094,8.300,1,volviendo_a_B,1.4818,8336,121,29,13,30,0,0,5,10999
