# ensayo 2026-09-14 19:08:26
# lc1_cuentas_por_N=0
# repeticiones_pedidas=1  B=1.000 rev (posicion)
# lc1_base ya lleva restada la tara del firmware; lc1_raw es cruda
t_ms,t_rel_s,rep,fase,pos_rev,lc1_raw,lc1_base,rpm,par_x10,ref_rpm,lim_a,lim_b,estado,work_us
1346254,0.000,1,hacia_B,-0.0012,7918,-308,13,-329,31,1,0,5,10832
1346304,0.050,1,hacia_B,0.0163,7918,-304,21,-330,31,1,0,5,10997
1346354,0.100,1,hacia_B,0.0380,7918,-301,26,-323,31,0,0,5,10997
1346404,0.150,1,hacia_B,0.0613,7918,-299,28,-331,31,0,0,5,10999
1346454,0.200,1,hacia_B,0.0860,7930,-297,30,-328,31,0,0,5,10858
1346504,0.250,1,hacia_B,0.1077,7930,-297,26,-318,31,0,0,5,10997
1346554,0.300,1,hacia_B,0.1277,7930,-294,24,-314,31,0,0,5,10998
1346604,0.350,1,hacia_B,0.1468,7930,-293,23,-306,31,0,0,5,10998
1346654,0.400,1,hacia_B,0.1668,7926,-292,25,-304,31,0,0,5,10867
1346704,0.450,1,hacia_B,0.1885,7926,-291,26,-306,31,0,0,5,10998
1346754,0.500,1,hacia_B,0.2127,7926,-288,29,-307,31,0,0,5,11000
1346804,0.550,1,hacia_B,0.2393,7926,-287,32,-298,31,0,0,5,10998
1346854,0.600,1,hacia_B,0.2658,7943,-283,31,-305,31,0,0,5,10861
1346904,0.650,1,hacia_B,0.2933,7943,-279,33,-311,31,0,0,5,10996
1346954,0.700,1,hacia_B,0.3225,7943,-277,35,-306,31,0,0,5,10997
1347004,0.750,1,hacia_B,0.3508,7943,-276,34,-314,31,0,0,5,10997
1347054,0.800,1,hacia_B,0.3783,7953,-275,33,-317,31,0,0,5,10888
1347104,0.850,1,hacia_B,0.4067,7953,-275,34,-321,31,0,0,5,10996
1347154,0.900,1,hacia_B,0.4367,7953,-275,36,-319,31,0,0,5,10999
1347204,0.950,1,hacia_B,0.4650,7953,-271,34,-321,31,0,0,5,10998
1347254,1.000,1,hacia_B,0.4933,7954,-270,34,-321,31,0,0,5,10879
1347304,1.050,1,hacia_B,0.5225,7954,-268,35,-325,31,0,0,5,10996
1347354,1.100,1,hacia_B,0.5500,7954,-266,33,-331,31,0,0,5,10998
1347404,1.150,1,hacia_B,0.5775,7954,-264,33,-333,31,0,0,5,10998
1347454,1.200,1,hacia_B,0.6058,7960,-262,34,-333,31,0,0,5,10880
1347504,1.250,1,hacia_B,0.6342,7960,-260,34,-333,31,0,0,5,10997
1347554,1.300,1,hacia_B,0.6617,7960,-256,33,-338,31,0,0,5,10998
1347604,1.350,1,hacia_B,0.6900,7960,-256,34,-335,31,0,0,5,10999
1347654,1.400,1,hacia_B,0.7150,7973,-253,30,-336,31,0,0,5,10884
1347704,1.450,1,hacia_B,0.7400,7973,-252,30,-330,31,0,0,5,10996
1347754,1.500,1,hacia_B,0.7650,7973,-250,30,-333,31,0,0,5,10999
1347804,1.550,1,hacia_B,0.7900,7973,-248,30,-333,31,0,0,5,10997
1347854,1.600,1,hacia_B,0.8150,7983,-244,30,-333,31,0,0,5,10888
1347904,1.650,1,hacia_B,0.8392,7983,-241,29,-335,31,0,0,5,10997
1347954,1.700,1,hacia_B,0.8650,7983,-239,31,-333,31,0,0,5,10998
1348004,1.750,1,hacia_B,0.8917,7983,-236,32,-333,31,0,0,5,10997
1348054,1.800,1,hacia_B,0.9192,7996,-233,33,-329,31,0,0,5,10884
1348104,1.850,1,hacia_B,0.9442,7996,-229,30,-335,31,0,0,5,10997
1348154,1.900,1,hacia_B,0.9708,7996,-228,32,-330,31,0,0,5,10998
1348204,1.950,1,hacia_B,0.9958,7996,-226,30,-334,31,0,0,5,10998
1348254,2.000,1,hacia_B,1.0225,7999,-224,32,-334,31,0,0,5,10881
1348304,2.050,1,hacia_B,1.0483,7999,-221,31,-337,31,0,0,5,10996
1348354,2.100,1,hacia_B,1.0733,7999,-220,30,-335,31,0,0,5,10999
1348404,2.150,1,hacia_B,1.0983,7999,-218,30,-333,31,0,0,5,10997
1348454,2.200,1,hacia_B,1.1233,8024,-216,30,-328,31,0,0,5,10884
1348504,2.250,1,hacia_B,1.1475,8024,-213,29,-328,31,0,0,5,10997
1348554,2.300,1,hacia_B,1.1708,8024,-210,28,-327,31,0,0,5,10998
1348604,2.350,1,hacia_B,1.1933,8024,-206,27,-323,31,0,0,5,10998
1348654,2.400,1,hacia_B,1.2175,8034,-202,29,-323,31,0,0,5,10885
1348704,2.450,1,hacia_B,1.2408,8034,-199,28,-325,31,0,0,5,10997
1348754,2.500,1,hacia_B,1.2650,8034,-196,29,-322,31,0,0,5,10998
1348804,2.550,1,hacia_B,1.2875,8034,-191,27,-319,31,0,0,5,10997
1348854,2.600,1,hacia_B,1.3108,8039,-187,28,-312,31,0,0,5,10882
1348904,2.650,1,hacia_B,1.3333,8039,-184,27,-307,31,0,0,5,10997
1348954,2.700,1,hacia_B,1.3550,8039,-180,26,-303,31,0,0,5,10998
1349004,2.750,1,hacia_B,1.3733,8039,-178,22,-300,31,0,0,5,10999
1349054,2.800,1,hacia_B,1.3908,8051,-175,21,-293,31,0,0,5,10885
1349104,2.850,1,hacia_B,1.4083,8051,-172,21,-289,31,0,0,5,10999
1349154,2.900,1,hacia_B,1.4275,8051,-169,23,-278,31,0,0,5,10998
1349204,2.950,1,hacia_B,1.4467,8051,-167,23,-267,31,0,0,5,10998
1349254,3.000,1,hacia_B,1.4658,8058,-167,23,-258,31,0,0,5,10884
1349304,3.050,1,hacia_B,1.4833,8058,-165,21,-252,31,0,0,5,10996
1349354,3.100,1,hacia_B,1.5000,8058,-163,20,-243,31,0,0,5,10998
1349404,3.150,1,hacia_B,1.5175,8058,-161,21,-235,31,0,0,5,10999
1349454,3.200,1,hacia_B,1.5342,8078,-158,20,-223,31,0,0,5,10885
1349504,3.250,1,hacia_B,1.5508,8078,-156,20,-213,31,0,0,5,10995
1349554,3.300,1,hacia_B,1.5683,8078,-153,21,-209,31,0,0,5,10999
1349604,3.350,1,hacia_B,1.5833,8078,-150,18,-202,31,0,0,5,10999
1349654,3.400,1,hacia_B,1.5992,8091,-145,19,-192,31,0,0,5,10884
1349704,3.450,1,hacia_B,1.6150,8091,-141,19,-180,31,0,0,5,10995
1349754,3.500,1,hacia_B,1.6325,8091,-138,21,-172,31,0,0,5,11000
1349804,3.550,1,hacia_B,1.6492,8091,-133,20,-164,31,0,0,5,10997
1349854,3.600,1,hacia_B,1.6658,8093,-130,20,-155,31,0,0,5,10883
1349904,3.650,1,hacia_B,1.6808,8093,-127,18,-144,31,0,0,5,10997
1349954,3.700,1,hacia_B,1.6967,8093,-124,19,-139,31,0,0,5,10996
1350004,3.750,1,hacia_B,1.7142,8093,-122,21,-135,31,0,0,5,10999
1350054,3.800,1,hacia_B,1.7325,8076,-120,22,-124,31,0,0,5,10885
1350104,3.850,1,hacia_B,1.7500,8076,-118,21,-117,0,0,1,3,10996
1350154,3.900,1,hacia_B,1.7550,8076,-120,6,-129,-31,0,1,4,10994
1350204,3.950,1,hacia_B,1.7542,8076,-121,-1,-174,-31,0,1,4,10998
1350254,4.000,1,volviendo_a_A,1.7517,8062,-124,-3,-191,-31,0,1,4,10885
1350304,4.050,1,volviendo_a_A,1.7483,8062,-128,-4,-209,-31,0,1,4,10995
1350354,4.100,1,volviendo_a_A,1.7425,8062,-132,-7,-227,-31,0,1,4,10998
1350404,4.150,1,volviendo_a_A,1.7283,8062,-136,-17,-233,-31,0,1,4,10999
1350454,4.200,1,volviendo_a_A,1.7133,8074,-139,-18,-243,-31,0,0,4,10889
1350504,4.250,1,volviendo_a_A,1.6950,8074,-143,-22,-248,-31,0,0,4,10997
1350554,4.300,1,volviendo_a_A,1.6767,8074,-144,-22,-253,-31,0,0,4,10997
1350604,4.350,1,volviendo_a_A,1.6558,8074,-144,-25,-259,-31,0,0,4,10998
1350654,4.400,1,volviendo_a_A,1.6375,8081,-144,-22,-265,-31,0,0,4,10886
1350704,4.450,1,volviendo_a_A,1.6175,8081,-143,-24,-271,-31,0,0,4,10996
1350754,4.500,1,volviendo_a_A,1.5983,8081,-141,-23,-269,-31,0,0,4,10998
1350804,4.550,1,volviendo_a_A,1.5767,8081,-138,-26,-279,-31,0,0,4,10998
1350854,4.600,1,volviendo_a_A,1.5567,8072,-136,-24,-285,-31,0,0,4,10884
1350904,4.650,1,volviendo_a_A,1.5375,8072,-135,-23,-293,-31,0,0,4,10996
1350954,4.700,1,volviendo_a_A,1.5208,8072,-133,-20,-302,-31,0,0,4,10999
1351004,4.750,1,volviendo_a_A,1.5067,8072,-133,-17,-315,-31,0,0,4,11000
1351054,4.800,1,volviendo_a_A,1.4917,8046,-134,-18,-321,-31,0,0,4,10887
1351104,4.850,1,volviendo_a_A,1.4783,8046,-136,-16,-339,-31,0,0,4,10998
1351154,4.900,1,volviendo_a_A,1.4642,8046,-139,-17,-347,-31,0,0,4,10997
1351204,4.950,1,volviendo_a_A,1.4508,8046,-144,-16,-363,-31,0,0,4,10998
1351254,5.000,1,volviendo_a_A,1.4383,8025,-150,-15,-371,-31,0,0,4,10881
1351304,5.050,1,volviendo_a_A,1.4250,8025,-155,-16,-386,-31,0,0,4,10995
1351354,5.100,1,volviendo_a_A,1.4117,8025,-161,-16,-394,-31,0,0,4,10997
1351404,5.150,1,volviendo_a_A,1.3967,8025,-167,-18,-403,-31,0,0,4,10997
